Date,Weighted Industry Change,RLGY Change
2020-07-22,0.0925684525533976,0.0925684525533976
2020-07-23,-0.0071683950732067,-0.0071683950732067
2020-07-24,-0.0098400888782221,-0.0098400888782221
2020-07-27,0.0472636960502344,0.0472636960502344
2020-07-28,-0.0071683950732067,-0.0071683950732067
2020-07-29,0.0574163296199733,0.0574163296199733
2020-07-30,0.0340775504175434,0.0340775504175434
2020-07-31,-0.0552658732573814,-0.0552658732573814
2020-08-03,0.0107181545860078,0.0107181545860078
2020-08-04,-0.0042417773656986,-0.0042417773656986
2020-08-05,0.0041710074261295,0.0041710074261295
2020-08-06,0.0293193431810442,0.0293193431810442
2020-08-07,0.0343087949367303,0.0343087949367303
2020-08-10,0.0097561347775344,0.0097561347775344
2020-08-11,-0.0190476008823939,-0.0190476008823939
2020-08-12,-0.0028874577145503,-0.0028874577145503
2020-08-13,0.011673140921804,0.011673140921804
2020-08-14,0.0038722131799082,0.0038722131799082
2020-08-17,-0.0019285925082028,-0.0019285925082028
2020-08-18,-0.017274501329927,-0.017274501329927
2020-08-19,0.0370370473648938,0.0370370473648938
2020-08-20,0.0704225377337151,0.0704225377337151
2020-08-21,-0.0035746169216262,-0.0035746169216262
2020-08-24,-0.0106478113894604,-0.0106478113894604
2020-08-25,0.0026269468275633,0.0026269468275633
2020-08-26,-0.0017437190320879,-0.0017437190320879
2020-08-27,-0.041119882281716,-0.041119882281716
2020-08-28,0.0108892813588352,0.0108892813588352
2020-08-31,-0.0080573099349295,-0.0080573099349295
2020-09-01,0.0398550345927218,0.0398550345927218
2020-09-02,-0.0069204908716624,-0.0069204908716624
2020-09-03,-0.0245183652452352,-0.0245183652452352
2020-09-04,-0.0309186782006222,-0.0309186782006222
2020-09-08,-0.0381040742277673,-0.0381040742277673
2020-09-09,0.0537427506566351,0.0537427506566351
2020-09-10,0.0236578921107095,0.0236578921107095
2020-09-11,-0.0123674375815091,-0.0123674375815091
2020-09-14,-0.0017730057236524,-0.0017730057236524
2020-09-15,-0.0149384951304367,-0.0149384951304367
2020-09-16,-0.0397579991599094,-0.0397579991599094
2020-09-17,0.0054794904713999,0.0054794904713999
2020-09-18,-0.0359389549049149,-0.0359389549049149
2020-09-21,-0.0347154928302911,-0.0347154928302911
2020-09-22,0.0219342246147436,0.0219342246147436
2020-09-23,-0.0861900206810017,-0.0861900206810017
2020-09-24,-0.0021390863045641,-0.0021390863045641
2020-09-25,-0.0226049557598796,-0.0226049557598796
2020-09-28,0.0214362069561187,0.0214362069561187
2020-09-29,-0.0052356219619107,-0.0052356219619107
2020-09-30,-0.0021142132857316,-0.0021142132857316
2020-10-01,0.0554973531294149,0.0554973531294149
2020-10-02,0.1025641025641025,0.1025641025641025
2020-10-05,-0.0128558621587735,-0.0128558621587735
2020-10-06,-0.0211591117440475,-0.0211591117440475
2020-10-07,0.0137112045665484,0.0137112045665484
2020-10-08,-0.0330652278314389,-0.0330652278314389
2020-10-09,0.0009124296393275,0.0009124296393275
2020-10-12,0.0390199032340808,0.0390199032340808
2020-10-13,-0.0499999531677783,-0.0499999531677783
2020-10-14,-0.0009381077884598,-0.0009381077884598
2020-10-15,0.0714966650490264,0.0714966650490264
2020-10-16,-0.0393912740422828,-0.0393912740422828
2020-10-19,-0.0268270074556861,-0.0268270074556861
2020-10-20,-0.0141776578083125,-0.0141776578083125
2020-10-21,-0.0589372548665493,-0.0589372548665493
2020-10-22,0.0071501220732353,0.0071501220732353
2020-10-23,0.0182371131978574,0.0182371131978574
2020-10-26,-0.0253292809421181,-0.0253292809421181
2020-10-27,0.020618537443073,0.020618537443073
2020-10-28,0.0410526677181846,0.0410526677181846
2020-10-29,0.1126629482247183,0.1126629482247183
2020-10-30,-0.0598146625941211,-0.0598146625941211
2020-11-02,0.0485437064817698,0.0485437064817698
2020-11-03,0.0008251014006816,0.0008251014006816
2020-11-04,0.0210260717225627,0.0210260717225627
2020-11-05,0.0350733559114038,0.0350733559114038
2020-11-06,-0.0308788867608033,-0.0308788867608033
2020-11-09,-0.1876922754141,-0.1876922754141
2020-11-10,0.0301602882990807,0.0301602882990807
2020-11-11,-0.0388436642597662,-0.0388436642597662
2020-11-12,-0.0132576077423903,-0.0132576077423903
2020-11-13,0.0170940465090583,0.0170940465090583
2020-11-16,-0.0018214485358058,-0.0018214485358058
2020-11-17,0.0045871736224525,0.0045871736224525
2020-11-18,-0.0099999687888405,-0.0099999687888405
2020-11-19,0.0378927780939062,0.0378927780939062
2020-11-20,0.0071748812953413,0.0071748812953413
2020-11-23,0.028998235534927,0.028998235534927
2020-11-24,0.0050251609485209,0.0050251609485209
2020-11-25,0.0421940914687115,0.0421940914687115
2020-11-27,-0.0032493875296125,-0.0032493875296125
2020-11-30,0.0090164436124026,0.0090164436124026
2020-12-01,0.0248198899357502,0.0248198899357502
2020-12-02,-0.0205209334898351,-0.0205209334898351
2020-12-03,0.0224179897339134,0.0224179897339134
2020-12-04,0.0046439214851456,0.0046439214851456
2020-12-07,-0.0084615120520958,-0.0084615120520958
2020-12-08,0.0352941026874617,0.0352941026874617
2020-12-09,0.0307346208937315,0.0307346208937315
2020-12-10,0.0110538375518018,0.0110538375518018
2020-12-11,-0.0103321285130669,-0.0103321285130669
2020-12-14,-0.0134228417020092,-0.0134228417020092
2020-12-15,0.0584707439317289,0.0584707439317289
2020-12-16,0.0014124617216945,0.0014124617216945
2020-12-17,0.0458970683003899,0.0458970683003899
2020-12-18,-0.0165125491632011,-0.0165125491632011
2020-12-21,-0.0033556535799076,-0.0033556535799076
2020-12-22,-0.0356902810121714,-0.0356902810121714
2020-12-23,-0.0346500339172313,-0.0346500339172313
2020-12-24,0.0079022741432724,0.0079022741432724
2020-12-28,-0.0409604470307995,-0.0409604470307995
2020-12-29,-0.0281588687784115,-0.0281588687784115
2020-12-30,-0.0169992274039624,-0.0169992274039624
2020-12-31,-0.0157539414365269,-0.0157539414365269
2021-01-04,0.0022727070761118,0.0022727070761118
2021-01-05,0.067680636436568,0.067680636436568
2021-01-06,0.0365681782225456,0.0365681782225456
2021-01-07,0.0407210032705045,0.0407210032705045
2021-01-08,0.029765691460689,0.029765691460689
2021-01-11,0.0118972809772313,0.0118972809772313
2021-01-12,-0.0024629931491653,-0.0024629931491653
2021-01-13,-0.0191594816915753,-0.0191594816915753
2021-01-14,-0.0055866014387398,-0.0055866014387398
2021-01-15,-0.0076238810231289,-0.0076238810231289
2021-01-19,-0.0318352193700892,-0.0318352193700892
2021-01-20,0.0423619929810058,0.0423619929810058
2021-01-21,0.0098400888782221,0.0098400888782221
2021-01-22,-0.0074442204085583,-0.0074442204085583
2021-01-25,0.0018879630159225,0.0018879630159225
2021-01-26,0.0398009572565304,0.0398009572565304
2021-01-27,0.0274313342640179,0.0274313342640179
2021-01-28,-0.0791195696585641,-0.0791195696585641
2021-01-29,-0.0743155366351436,-0.0743155366351436
2021-02-01,0.0455500769221514,0.0455500769221514
2021-02-02,0.0782084973018858,0.0782084973018858
2021-02-03,-0.0162297266824255,-0.0162297266824255
2021-02-04,0.0310520109685844,0.0310520109685844
2021-02-05,0.0054380759357591,0.0054380759357591
2021-02-08,0.0214286087321603,0.0214286087321603
2021-02-09,0.0035107937628249,0.0035107937628249
2021-02-10,-0.0254187544935912,-0.0254187544935912
2021-02-11,0.0482838800418662,0.0482838800418662
2021-02-12,0.01060270832861,0.01060270832861
2021-02-16,0.0044077093877387,0.0044077093877387
2021-02-17,0.0011031692603139,0.0011031692603139
2021-02-18,-0.0336272725208043,-0.0336272725208043
2021-02-19,0.039293881266675,0.039293881266675
2021-02-22,-0.0027823727863689,-0.0027823727863689
2021-02-23,-0.0787878903475674,-0.0787878903475674
2021-02-24,0.0256241381607131,0.0256241381607131
2021-02-25,-0.0961538438025781,-0.0961538438025781
2021-02-26,0.0567623994364835,0.0567623994364835
2021-03-01,-0.0065574020635887,-0.0065574020635887
2021-03-02,-0.0219999949137371,-0.0219999949137371
2021-03-03,-0.0108548066415587,-0.0108548066415587
2021-03-04,-0.0878048916645943,-0.0878048916645943
2021-03-05,0.1021021502635632,0.1021021502635632
2021-03-08,0.0336076662333488,0.0336076662333488
2021-03-09,0.0167633929751772,0.0167633929751772
2021-03-10,0.0192665918584545,0.0192665918584545
2021-03-11,-0.0059453259978654,-0.0059453259978654
2021-03-12,-0.0041991418418626,-0.0041991418418626
2021-03-15,0.0456482036560726,0.0456482036560726
2021-03-16,-0.0435779934408644,-0.0435779934408644
2021-03-17,0.027861846038497,0.027861846038497
2021-03-18,-0.0477612054170067,-0.0477612054170067
2021-03-19,-0.0031506106550359,-0.0031506106550359
2021-03-22,-0.0113278981300601,-0.0113278981300601
2021-03-23,-0.0517130043261799,-0.0517130043261799
2021-03-24,-0.0267558276677954,-0.0267558276677954
2021-03-25,0.0444287800340149,0.0444287800340149
2021-03-26,0.0139627685292293,0.0139627685292293
2021-03-29,-0.0264201164553476,-0.0264201164553476
2021-03-30,0.0201207373444026,0.0201207373444026
2021-03-31,-0.0136897024809706,-0.0136897024809706
2021-04-01,0.015503923248683,0.015503923248683
2021-04-05,-0.0181136763090028,-0.0181136763090028
2021-04-06,0.0127877113091319,0.0127877113091319
2021-04-07,-0.0371302794109641,-0.0371302794109641
2021-04-08,-0.0012962059214581,-0.0012962059214581
2021-04-09,-0.001934280219393,-0.001934280219393
2021-04-12,-0.001951836902704,-0.001951836902704
2021-04-13,-0.003893540982251,-0.003893540982251
2021-04-14,0.0032195873531608,0.0032195873531608
2021-04-15,0.0,0.0
